,Timestamp,How stressed are you because of work?,What is your h-index?,SubjectiveHappinessIndex,At what age did you got tenure? (type 0 if not yet),"Following are 4 questions about subjective happiness... 1.  In general, I consider myself...","2.  Compared with most of my peers, I consider myself:","3.  Some people are generally very happy.  They enjoy life regardless of what is going on, getting the most out of everything.  To what extent does this characterization describe you?","4.  Some people are generally not very happy.  Although they are not depressed, they never seem as happy as they might be.  To what extent does this characterization describe you?","Do you use any reference management tool? ( Mendeley, Zotero, Citationsy, ... )",Would you like to help in a next survey   ?,Your role is...,"Any other comments, suggestions, or questions you'd add...",ref,an email for follow-up in a few months,"Before we start the survey, we need your consent.",Would you like to help in a next survey  (in a few months time) ?,email,Title Length ceil10,subject_1,subject_2,subject_3,subject_4
187,7/10/20 0:04,3,3,#VALUE!,24,NA,NA,5,3,4,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
188,7/10/20 0:04,4,17,3,31,3,4,2,5,1,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
189,7/10/20 0:04,5,7,6,0,6,5,6,1,4,not sure,student,NA,,,NA,NA,NA,10,NA,,,
190,7/10/20 0:05,6,2,5.25,0,6,6,6,5,NA,"No, I am busy",employee,NA,,,NA,NA,NA,10,NA,,,
191,7/10/20 0:06,2,1,5.75,0,6,5,6,2,5,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
192,7/10/20 0:08,2,0,6,0,5,6,7,2,3,"Yes,  in a few months","student, faculty, employee",NA,,,NA,NA,NA,10,NA,,,
193,7/10/20 0:09,4,2,3.25,24,4,3,4,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
194,7/10/20 0:10,5,14,5.25,0,4,6,4,1,5,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
195,7/10/20 0:10,5,34,6,36,6,7,5,2,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
196,7/10/20 0:11,5,8,3.5,0,4,4,2,4,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
197,7/10/20 0:11,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,10,NA,,,
198,7/10/20 0:11,5,11,4.5,40,5,4,3,2,4,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
199,7/10/20 0:12,7,0.1,5.25,0,5,3,6,1,1,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
200,7/10/20 0:13,5,22,6.25,40,6,7,6,2,1,"Yes,  in a few months",faculty,"there are many versions of h-index: web of science, google etc.",,,NA,NA,NA,10,NA,,,
201,7/10/20 0:13,5,2,3.75,0,3,4,2,2,3,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
202,7/10/20 0:13,2,NA,6.5,30,7,7,5,1,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
203,7/10/20 0:14,5,3,4.75,0,4,5,4,2,5,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
204,7/10/20 0:14,2,8,4.25,0,5,4,2,2,1,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
205,7/10/20 0:15,3,41,5,36,5,5,5,3,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
206,7/10/20 0:15,1,0,6.25,0,7,6,6,2,2,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
207,7/10/20 0:17,5,1,3.5,0,4,4,2,4,2,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
208,7/10/20 0:17,2,50,6,40,6,6,6,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
209,7/10/20 0:17,5,4,3.25,0,5,3,2,5,1,"Yes,  in a few months",post doc,"Since I was approached for this survey based on my paper on arXiv, will you cite my paper ? Just kidding ;-)",,,NA,NA,NA,10,NA,,,
210,7/10/20 0:17,1,63,5.75,28,6,4,6,1,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
211,7/10/20 0:18,5,14,6.75,0,6,7,7,1,2,"No, I am busy","faculty, employee",NA,,,NA,NA,NA,10,NA,,,
212,7/10/20 0:18,3,17,5.5,0,5,5,5,1,3,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
213,7/10/20 0:18,6,5,5,0,5,5,3,1,1,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
214,7/10/20 0:19,6,5,4.25,0,5,3,4,3,3,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
215,7/10/20 0:19,1,4,5.5,0,5,4,7,2,1,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
216,7/10/20 0:19,1,4,5.5,0,5,4,7,2,1,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
217,7/10/20 0:19,5,26,5,34,6,5,3,2,1,OK if it's quick,faculty,NA,,,NA,NA,NA,10,NA,,,
218,7/10/20 0:19,2,22,5.5,34,6,5,5,2,2,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
219,7/10/20 0:21,2,0,6,0,6,7,4,1,3,"No, I am busy","student, employee","You need to give full consent form with your email. Otherwise, people will think your email as spam.",,,NA,NA,.ca,100,Quantitative Biology - Genomics,,,
220,7/10/20 0:20,1,8,5,0,5,4,5,2,3,"Yes,  in a few months",student,Interesting questions. Keep me posted on reported results for survey :),,,NA,NA,NA,10,NA,,,
221,7/10/20 0:21,6,3,6,0,6,6,6,2,2,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
222,7/10/20 0:21,5,2,3.5,0,4,4,3,5,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
223,7/10/20 0:21,6,NA,5.75,0,5,6,6,2,1,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
224,7/10/20 0:22,5,30,6,35,6,6,5,1,5,"Yes,  in a few months",faculty,Most curious about what you expect to infer from the data you gather ;-),,,NA,NA,NA,10,NA,,,
225,7/10/20 0:22,5,3,6,0,7,6,5,2,1,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
226,7/10/20 0:22,6,55,3.5,33,3,5,4,6,2,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
227,7/10/20 0:23,5,2,4.5,28,5,6,3,4,4,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
228,7/10/20 0:23,2,72,5.5,46,6,4,6,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,.br,120,General Relativity and Quantum Cosmology,,,
229,7/10/20 0:24,5,8,4.25,0,4,4,4,3,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
230,7/10/20 0:24,3,2,4.5,0,5,5,4,4,2,"No, I am busy","post doc, employee",NA,,,NA,NA,NA,10,NA,,,
231,7/10/20 0:24,5,5,2.75,0,3,3,2,5,1,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
232,7/10/20 0:24,4,55,5,39,5,5,4,2,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
233,7/10/20 0:25,5,7,6,0,6,6,6,2,4,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
234,7/10/20 0:25,6,3,2.5,0,3,1,3,5,5,"Yes,  in a few months",student,Good luck!,,,NA,NA,NA,10,NA,,,
235,7/10/20 0:26,6,4,2.5,0,2,3,2,5,5,"Yes,  in a few months","student, employee",NA,,,NA,NA,NA,10,NA,,,
236,7/10/20 0:26,6,14,4.25,0,4,5,4,4,4,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
237,7/10/20 0:26,4,55,4.75,39,5,5,4,3,1,"No, I am busy",faculty,NA,,,NA,NA,.uk,50,Mathematics - Differential Geometry,,,
238,7/10/20 0:26,5,0,3.75,0,2,3,3,1,2,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
239,7/10/20 0:27,7,1,3.25,0,4,3,3,5,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
240,7/10/20 0:27,4,3,6,0,6,6,6,2,1,"Yes,  in a few months",employee,NA,,,NA,NA,NA,10,NA,,,
241,7/10/20 0:27,6,13,2.5,33,2,5,1,6,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
242,7/10/20 0:27,5,7,4.25,0,5,4,7,7,5,"No, I am busy",student,NA,,,NA,NA,.ca,70,Computer Science - Machine Learning,,,
243,7/10/20 0:29,6,1,6.25,0,6,6,7,2,5,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
244,7/10/20 0:30,6,3,3.75,0,3,4,2,2,2,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
245,7/10/20 0:30,5,3,5.75,0,6,6,6,3,1,"Yes,  in a few months",employee,NA,,,NA,NA,.ca,40,Computer Science - Formal Languages and Automata Theory,,,
246,7/10/20 0:30,5,31,3.75,38,5,4,2,4,1,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
247,7/10/20 0:31,6,6,4.5,0,5,5,4,4,4,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
248,7/10/20 0:31,5,5,4.75,35,7,4,1,1,1,"No, I am busy",faculty,NA,,,NA,NA,.ar,70,Mathematics - Group Theory,,,
249,7/10/20 0:31,7,21,4,28,4,4,1,1,3,"No, I am busy",faculty,NA,,,NA,NA,.se,100,High Energy Physics - Phenomenology,,,
250,7/10/20 0:32,2,NA,4.25,0,5,4,4,4,4,"Yes,  in a few months",Center assistant director,My position is non-tenure track,,,NA,NA,NA,10,NA,,,
251,7/10/20 0:32,5,1,5.75,0,5,7,4,1,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
252,7/10/20 0:33,5,2,3,0,3,2,2,3,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
253,7/10/20 0:34,6,1,6.25,0,6,6,7,2,5,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
254,7/10/20 0:34,5,7,6,0,6,6,7,3,5,"Yes,  in a few months",faculty,NA,,,NA,NA,edu,80,Physics - Medical Physics,,,
255,7/10/20 0:34,1,16,7,0,7,7,7,1,4,"Yes,  in a few months",employee,NA,,,NA,NA,com,100,Mathematical Physics,,,
256,7/10/20 0:36,5,32,4.25,37,5,4,4,4,1,"No, I am busy",faculty,NA,,,NA,NA,edu,70,Mathematics - Dynamical Systems,,,
257,7/10/20 0:36,7,NA,3.5,NA,2,1,4,1,1,"Yes,  in a few months",phd student,NA,,,NA,NA,com,120,Computer Science - Computer Vision and Pattern Recognition,,,
258,7/10/20 0:37,2,1,4.25,0,6,4,4,5,5,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
259,7/10/20 0:39,3,5,4,0,4,6,3,5,4,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
260,7/10/20 0:39,5,,7,0,7,7,7,1,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
261,7/10/20 0:39,6,68,3.5,31,3,4,3,4,1,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
262,7/10/20 0:40,1,47,7,65,7,7,7,1,5,I am now retired. I am not a typical academic. I became a prof after I retired. I am a NAE member.,faculty,NA,,,NA,NA,NA,10,NA,,,
263,7/10/20 0:40,6,8,4.5,0,5,5,3,3,4,"Yes,  in a few months",employee,NA,,,NA,NA,com,60,Computer Science - Machine Learning,,,
264,7/10/20 0:40,3,47,3.75,28,,4,5,2,1,"Yes,  in a few months",faculty,Add: A question about happiness and age and how they correlate,,,NA,NA,NA,10,NA,,,
265,7/10/20 0:40,3,5,4,0,4,6,3,5,4,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
266,7/10/20 0:42,4,4,5.25,0,5,6,5,3,1,"Yes,  in a few months","student, employee",NA,,,NA,NA,NA,10,NA,,,
267,7/10/20 0:43,3,0,6,0,6,5,6,1,1,"I left academia, not sure I can really help",employee,NA,,,NA,NA,.ca,110,High Energy Physics - Experiment,,,
268,7/10/20 0:43,5,8,2.75,0,3,4,2,6,3,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
269,7/10/20 0:44,4,0,5,0,6,4,5,3,2,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
270,7/10/20 0:45,1,20,6.25,23,6,6,6,1,4,"No, I am busy",Professor,NA,,,NA,NA,.ar,30,Mathematics - Logic,,,
271,7/10/20 0:45,4,13,6.25,40,6,6,6,1,1,"No, I am busy",faculty,NA,,,NA,NA,.cl,90,Statistics - Methodology,,,
272,7/10/20 0:46,6,4,4,0,4,3,4,3,3,"Yes,  in a few months",student,NA,,,NA,NA,edu,80,Computer Science - Neural and Evolutionary Computing,,,
273,7/10/20 0:46,5,1,4,0,4,5,2,3,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
274,7/10/20 0:46,6,6,5,0,5,5,5,3,5,"No, I am busy",student,NA,,,NA,NA,edu,50,Computer Science - Cryptography and Security,,,
275,7/10/20 0:47,2,4,7,0,7,7,7,1,1,"Yes,  in a few months",student,NA,,,NA,NA,.au,70,Computer Science - Computer Vision and Pattern Recognition,,,
276,7/10/20 0:48,6,4,4.75,0,6,5,3,3,1,"No, I am busy",faculty,NA,,,NA,NA,.it,80,Mathematics - Complex Variables,,,
277,7/10/20 0:51,5,12,3.5,40,4,4,4,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,edu,100,Electrical Engineering and Systems Science - Systems and Control,,,
278,7/10/20 0:52,6,5,2.5,0,,4,2,4,5,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
279,7/10/20 0:52,4,1,4.25,0,6,6,3,6,5,"No, I am busy",student,What institution are you affiliated with?,,,NA,NA,NA,10,NA,,,
280,7/10/20 0:52,4,4,4.5,0,5,5,2,2,2,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
281,7/10/20 0:52,4,2,5,0,5,7,4,4,4,"No, I am busy",student,NA,,,NA,NA,edu,90,Mathematics - Optimization and Control,,,
282,7/10/20 0:54,4,NA,3.5,38,3,3,3,3,1,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
283,7/10/20 0:55,7,8,4.5,0,1,4,6,1,2,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
284,7/10/20 0:56,6,2,3.5,0,4,3,3,4,1,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
285,7/10/20 0:56,5,NA,5.75,0,6,5,6,2,3,"Yes,  in a few months",post doc,NA,,,NA,NA,edu,70,High Energy Physics - Lattice,,,
286,7/10/20 0:57,5,1,4.5,0,5,5,4,4,5,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
287,7/10/20 0:59,7,6,6.5,0,7,5,7,1,5,NA,student,None,,,NA,NA,edu,100,Computer Science - Social and Information Networks,,,
288,7/10/20 0:58,4,6,5.75,30,6,7,4,2,2,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
289,7/10/20 0:58,2,33,6.25,50,6,6,6,1,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
290,7/10/20 1:01,3,1,4.25,0,4,3,5,3,2,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
291,7/10/20 1:03,5,7,4.25,0,5,5,4,5,5,"No, I am busy",post doc,NA,,,NA,NA,edu,120,Statistics - Applications,,,
292,7/10/20 1:03,3,41,6.25,0,6,6,6,1,4,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
293,7/10/20 1:04,5,1,4,0,4,3,4,3,2,NA,student,NA,,,NA,NA,NA,10,NA,,,
294,7/10/20 1:08,4,19,6,0,6,6,6,2,1,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
295,7/10/20 1:09,1,11,5.25,30,5,5,6,3,5,"Yes,  in a few months",faculty,NA,,,NA,NA,.br,90,Mathematics - Dynamical Systems,,,
296,7/10/20 1:11,4,NA,4.25,0,4,5,3,3,1,NA,post doc,NA,,,NA,NA,.jp,70,Mathematics - Algebraic Geometry,,,
297,7/10/20 1:13,5,,7,0,7,7,7,1,1,"No, I am busy",faculty,NA,,,NA,NA,edu,90,Mathematics - Group Theory,,,
298,7/10/20 1:15,5,25,4.5,45,5,5,2,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
299,7/10/20 1:15,5,3,3,0,4,4,2,6,5,"Yes,  in a few months",student,NA,,,NA,NA,edu,90,Statistics - Machine Learning,,,
300,7/10/20 1:19,3,0,5,0,5,6,4,3,2,"Yes,  in a few months","student, Undergraduate Student",NA,,,NA,NA,edu,100,Computer Science - Machine Learning,,,
301,7/10/20 1:20,1,30,6,40,5,6,6,1,3,"Yes,  in a few months",faculty,NA,,,NA,NA,NA,10,NA,,,
302,7/10/20 1:20,3,8,6,0,6,6,6,2,1,"Yes,  in a few months",employee,NA,,,NA,NA,edu,60,Computer Science - Computational Geometry,,,
303,7/10/20 1:21,2,3,5.75,0,6,6,5,2,2,"No, I am busy",student,NA,,,NA,NA,NA,10,NA,,,
304,7/10/20 1:22,1,2,5.5,0,7,7,1,1,1,"No, I am busy",student,NA,,,NA,NA,.jp,80,Physics - Geophysics,,,
305,7/10/20 1:24,5,7,3.5,31,5,4,3,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,.ec,120,Mathematics - Numerical Analysis,,,
306,7/10/20 1:25,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,edu,40,Computer Science - Machine Learning,,,
307,7/10/20 1:26,5,1,4,0,4,3,3,2,2,"No, I am busy",student,NA,,,NA,NA,.in,80,Mathematics - Number Theory,,,
308,7/10/20 1:26,5,12,3.5,40,4,4,4,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,edu,100,Electrical Engineering and Systems Science - Systems and Control,,,
309,7/10/20 1:27,6,5,3.5,0,5,5,2,6,5,"Yes,  in a few months","student, employee",NA,,,NA,NA,edu,100,Computer Science - Computer Vision and Pattern Recognition,,,
310,7/10/20 1:27,2,4,6,0,6,6,6,2,1,"No, I am busy",student,NA,,,NA,NA,edu,50,Computer Science - Machine Learning,,,
311,7/10/20 1:28,5,4,7,0,7,7,7,1,1,"Yes, in a year",faculty,NA,,,NA,NA,.jp,70,Computer Science - Databases,,,
312,7/10/20 1:28,4,0,5.75,0,5,6,5,1,1,"No, I am busy",student,NA,,,NA,NA,.ca,80,Computer Science - Software Engineering,,,
313,7/10/20 1:28,1,11,7,32,7,7,7,1,1,"Yes,  in a few months, Sure, whenever you want",faculty,NA,,,NA,NA,.nz,50,Computer Science - Programming Languages,,,
314,7/10/20 1:28,6,0,3.5,0,4,4,4,6,3,"Yes,  in a few months",student,NA,,,NA,NA,edu,50,Mathematics - Optimization and Control,,,
315,7/10/20 1:29,4,4,4.5,0,5,5,2,2,1,"Yes,  in a few months",post doc,NA,,,NA,NA,edu,80,Computer Science - Hardware Architecture,,,
316,7/10/20 1:29,4,2,6.25,0,6,7,6,2,1,NA,student,NA,,,NA,NA,edu,50,Computer Science - Machine Learning,,,
317,7/10/20 1:29,2,14,5,26,4,5,5,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,.ro,60,Mathematics - Rings and Algebras,,,
318,7/10/20 1:30,7,7,1.5,0,1,2,1,6,2,"Yes,  in a few months",student,NA,,,NA,NA,edu,60,Electrical Engineering and Systems Science - Systems and Control,,,
319,7/10/20 1:30,6,2,3,31,3,4,1,4,1,"Yes,  in a few months",employee,NA,,,NA,NA,.co,100,Mathematics - Classical Analysis and ODEs,,,
320,7/10/20 1:30,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,edu,60,Computer Science - Computation and Language,,,
321,7/10/20 1:31,4,2,5.25,0,5,5,6,3,1,"Yes,  in a few months",student,NA,,,NA,NA,.ca,100,Astrophysics - Instrumentation and Methods for Astrophysics,,,
322,7/10/20 1:31,3,5,5.75,0,6,5,5,1,1,"Yes,  in a few months",post doc,NA,,,NA,NA,edu,80,Mathematics - Numerical Analysis,,,
323,7/10/20 1:31,3,5,5.75,0,6,5,5,1,1,"Yes,  in a few months",post doc,NA,,,NA,NA,edu,80,Computer Science - Information Theory,,,
324,7/10/20 1:32,6,4,2.75,0,4,3,2,6,1,"No, I am busy",post doc,NA,,,NA,NA,.it,40,High Energy Physics - Theory,,,
325,7/10/20 1:33,6,1,3,0,3,3,3,5,5,"Yes,  in a few months",student,NA,,,NA,NA,edu,80,Computer Science - Computer Vision and Pattern Recognition,,,
326,7/10/20 1:33,4,29,5.75,30,5,7,6,3,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
327,7/10/20 1:33,5,6,3,0,3,4,2,5,5,"Yes,  in a few months",post doc,NA,,,NA,NA,NA,10,NA,,,
328,7/10/20 1:33,3,35,5.75,30,7,6,6,4,4,"No, I am busy",NA,NA,,,NA,NA,.jp,90,Computer Science - Computer Vision and Pattern Recognition,,,
329,7/10/20 1:36,4,NA,4.25,0,4,4,4,3,3,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
330,7/10/20 1:37,4,18,4.5,42,5,5,1,1,1,"No, I am busy",faculty,NA,,,NA,NA,edu,60,Mathematics - Algebraic Geometry,,,
331,7/10/20 1:38,3,20,2.25,0,1,2,2,4,1,"No, I am busy","employee, researcher",NA,,,NA,NA,edu,110,Astrophysics - Astrophysics of Galaxies,,,
332,7/10/20 1:38,5,3,3.75,0,5,6,2,6,1,"Yes,  in a few months",student,NA,,,NA,NA,.uk,50,Computer Science - Computer Vision and Pattern Recognition,,,
333,7/10/20 1:38,2,9,6,0,6,6,6,2,3,"Maybe, if the results of this survey are reported to me",employee,NA,,,NA,NA,edu,80,Computer Science - Machine Learning,,,
334,7/10/20 1:38,6,5,4.75,0,4,4,7,4,1,"No, I am busy",student,NA,,,NA,NA,edu,50,Computer Science - Performance,,,
335,7/10/20 1:39,5,NA,4.25,30,6,6,,3,1,"No, I am busy",emeritus,NA,,,NA,NA,edu,40,Mathematics - Geometric Topology,,,
336,7/10/20 1:39,7,9,2,39,2,4,1,7,2,"Yes,  in a few months",faculty,Can I know survey findings and more about your tool of citisionsy?,,,NA,NA,NA,10,NA,,,
337,7/10/20 1:40,4,14,4.5,0,6,4,3,3,2,"Yes,  in a few months",research scientist,NA,,,NA,NA,edu,90,Computer Science - Machine Learning,,,
338,7/10/20 1:42,5,2,2.75,0,3,3,2,5,2,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
339,7/10/20 1:42,6,0,6.75,0,7,7,7,2,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
340,7/10/20 1:42,6,0,6.75,0,7,7,7,2,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
341,7/10/20 1:42,4,1,6.25,0,6,7,6,2,1,"No, I am busy",employee,NA,,,NA,NA,edu,40,Mathematics - Optimization and Control,,,
342,7/10/20 1:43,5,11,5.25,29,6,5,4,2,1,"No, I am busy",faculty,NA,,,NA,NA,.jp,60,Physics - Physics and Society,,,
343,7/10/20 1:44,5,1,5.5,0,5,5,5,1,1,"Yes,  in a few months",student,NA,,,NA,NA,edu,60,Electrical Engineering and Systems Science - Image and Video Processing,,,
344,7/10/20 1:44,4,NA,6,33,6,6,6,2,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
345,7/10/20 1:45,4,6,5.25,0,5,5,5,2,4,"No, I am busy","faculty, post doc",NA,,,NA,NA,NA,10,NA,,,
346,7/10/20 1:45,6,8,3,0,4,6,1,7,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
347,7/10/20 1:46,5,1,5.75,0,6,4,6,1,1,"Yes,  in a few months",student,NA,,,NA,NA,.ca,60,Computer Science - Computer Vision and Pattern Recognition,,,
348,7/10/20 1:46,2,3,6,0,6,6,6,2,1,"No, I am busy, Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
349,7/10/20 1:47,5,1,4.75,0,5,6,3,3,4,"Yes,  in a few months",student,NA,,,NA,NA,.hk,80,Computer Science - Computation and Language,,,
350,7/10/20 1:48,2,NA,4,0,5,5,3,5,3,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
351,7/10/20 1:48,3,14,3.75,32,6,5,2,6,1,"No, I am busy",faculty,NA,,,NA,NA,.jp,70,Computer Science - Data Structures and Algorithms,,,
352,7/10/20 1:51,2,20,5.75,30,6,4,6,1,1,"Yes,  in a few months",faculty,NA,,,NA,NA,.jp,90,High Energy Physics - Theory,,,
353,7/10/20 1:51,1,NA,7,26,7,7,7,1,1,Depends how busy I am,"student, faculty, employee",NA,,,NA,NA,.za,60,Mathematics - Combinatorics,,,
354,7/10/20 1:51,2,47,4.75,34,4,4,5,2,1,"No, I am busy",faculty,NA,,,NA,NA,NA,10,NA,,,
355,7/10/20 1:52,5,4,3.75,0,5,4,5,7,5,"Yes,  in a few months",employee,NA,,,NA,NA,edu,60,Computer Science - Operating Systems,,,
356,7/10/20 1:52,2,NA,7,33,7,7,7,1,1,"No, I am busy",faculty,Thanks,,,NA,NA,edu,50,Physics - Optics,,,
357,7/10/20 1:52,4,14,5.75,47,6,6,5,2,3,"No, I am busy",faculty,NA,,,NA,NA,edu,50,Computer Science - Networking and Internet Architecture,,,
358,7/10/20 1:54,5,6,4.5,0,5,4,5,4,5,"Yes,  in a few months",employee,NA,,,NA,NA,com,110,Statistics - Machine Learning,,,
359,7/10/20 1:56,6,7,6,0,6,6,6,2,3,Not Sure,post doc,NA,,,NA,NA,com,80,Computer Science - Computation and Language,,,
360,7/10/20 1:58,5,4,3.75,0,4,5,3,5,1,"Yes,  in a few months",student,NA,,,NA,NA,edu,40,Computer Science - Machine Learning,,,
361,7/10/20 1:59,5,4,4,0,4,4,3,3,1,"No, I am busy","student, employee",NA,,,NA,NA,NA,10,NA,,,
362,7/10/20 1:59,5,12,4.5,NA,5,5,4,4,3,"Yes,  in a few months",other (tell us in the comments ),Scientific Researcher,,,NA,NA,NA,10,NA,,,
363,7/10/20 1:59,3,5,4.75,0,5,5,4,3,5,"Yes,  in a few months",student,NA,,,NA,NA,.nz,40,Computer Science - Software Engineering,,,
364,7/10/20 2:00,6,1,4.75,0,5,5,2,1,1,"Yes,  in a few months",student,NA,,,NA,NA,NA,10,NA,,,
365,7/10/20 2:01,5,11,5,0,6,5,4,3,1,"Yes,  in a few months",employee,NA,,,NA,NA,NA,10,NA,,,
366,7/10/20 2:01,5,11,3.75,0,5,5,,3,3,"No, I am busy",employee,NA,,,NA,NA,.se,70,Astrophysics - Solar and Stellar Astrophysics,,,
367,7/10/20 2:03,4,25,4.75,33,6,5,4,4,2,"No, I am busy",faculty,NA,,,NA,NA,.fr,50,Electrical Engineering and Systems Science - Systems and Control,,,
368,7/10/20 2:05,4,10,3.5,31,5,6,1,6,1,"No, I am busy",employee,NA,,,NA,NA,NA,10,NA,,,
369,7/10/20 2:05,3,8,5.75,0,6,4,6,1,2,"Yes,  in a few months",Professor,NA,,,NA,NA,.ar,70,Quantitative Biology - Cell Behavior,,,
370,7/10/20 2:08,4,5,4.5,0,5,5,3,3,5,"Yes,  in a few months","student, employee",NA,,,NA,NA,edu,80,Computer Science - Computer Vision and Pattern Recognition,,,
371,7/10/20 2:10,7,4,1.25,0,1,1,1,6,1,"No, I am busy",post doc,NA,,,NA,NA,NA,10,NA,,,
372,7/10/20 2:11,4,2,3,0,3,3,3,5,1,"Yes,  in a few months",employee,NA,,,NA,NA,edu,110,Computer Science - Computation and Language,,,
